46, 1001
Ann Middlebrook
NOAA ESRL CSD
C-ToF AMS Instrument 
SENEX 2013
1, 1
2013, 06, 11, 2014, 02, 10
1
AOCTimewave, seconds_past_midnight, AOCTimewave
7
1, 1, 1, 1, 1, 1, 1
-9999, -9999, -9999, -9999, -9999, -9999, -9999
AMS_SO4, microgram_per_standard_cubic_meter_of_air, AMSSulfate
AMS_NO3, microgram_per_standard_cubic_meter_of_air, AMSNitrate
AMS_NH4, microgram_per_standard_cubic_meter_of_air, AMSAmmonium
AMS_Org, microgram_per_standard_cubic_meter_of_air, AMSOrganic
AMS_Chl, microgram_per_standard_cubic_meter_of_air, AMSChloride
AMS_Total, microgram_per_standard_cubic_meter_of_air, AMSTotal
AMS_SiliconeFlag, none, AMSSiliconeFlag
5
Data are 10 second averages, given with the AMS mid-time timestamp. 
New ionization efficiency calibrations and composition dependend collection efficiencies have been applied.
Data have been time-aligned with vfine.
Flag provided for times when silicone was present and those data points were removed.
Flags for higher uncertainty or in-cloud data are not included. 
20
PI_CONTACT_INFO: Email: Ann.M.Middlebrook@noaa.gov
PLATFORM: Platform: NOAA WP-3D
LOCATION: Location: The aircraft was stationed in Smyrna, TN. Aircraft location information is in AircraftPos file.
ASSOCIATED_DATA: N/A
INSTRUMENT_INFO: Jayne et al., Aerosol Sci. Technol., 33, 49-70, 2000. Jimenez et al., J. Geophys. Res., 108(D7), 8425, doi: 10.1029/2001JD001212, 2003. Bahreini et al., J. Geophys. Res., 108, ACE 13, doi: 10.1029/2002JD003226, 2003. Drewnick et al., Aerosol Sci. Technol., 39, 637-658, 2005. DeCarlo et al., Anal. Chem., doi: 10.1021/ac061249n, 2006.
DATA_INFO: Realtime 10 s data; units: micrograms per standard cubic meter of air
UNCERTAINTY: +/- 30%
ULOD_FLAG: -7777
ULOD_VALUE: N/A
LLOD_FLAG: -8888
LLOD_VALUE: AMS_SO4=0.06, AMS_NO3=0.15, AMS_NH4=0.27, AMS_Org=0.37, AMS_Chl=0.11, AMS_Total=0.49
DM_CONTACT_INFO: Data Manager: Ken Aikin; email:Kenneth.C.Aikin@noaa.gov
PROJECT_INFO: Project Info: SENEX, June-July, 2013
STIPULATIONS_ON_USE: Use of these data require prior ok from PI.
OTHER_COMMENTS: Mass distributions available upon request.
REVISION: 0
R0: Final Data.
RB: New IE calibrations have been applied. For intermediate use only.
RA: Preliminary Data.  For in-field use only.
AOCTimewave, AMS_SO4, AMS_NO3, AMS_NH4, AMS_Org, AMS_Chl, AMS_Total, AMS_SiliconeFlag
70762,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70763,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70764,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70765,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70766,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70767,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70768,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70769,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70770,1.66,0.18,1.14,7.47,-9999.00,10.42,-9999
70771,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70772,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70773,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70774,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70775,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70776,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70777,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70778,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70779,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70780,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70781,1.67,0.19,1.19,7.57,-9999.00,10.57,-9999
70782,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70783,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70784,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70785,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70786,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70787,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70788,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70789,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70790,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70791,1.65,0.16,1.08,6.51,-9999.00,9.42,-9999
70792,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70793,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70794,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70795,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70796,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70797,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70798,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70799,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70800,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70801,1.59,0.23,1.19,7.35,-9999.00,10.38,-9999
70802,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70803,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70804,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70805,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70806,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70807,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70808,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70809,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70810,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70811,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70812,1.60,0.21,1.23,6.98,-9999.00,10.07,-9999
70813,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70814,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70815,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70816,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70817,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70818,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70819,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70820,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70821,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70822,1.63,0.20,1.31,7.10,-9999.00,10.22,-9999
70823,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70824,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70825,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70826,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70827,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70828,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70829,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70830,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70831,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70832,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70833,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70834,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70835,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70836,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70837,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70838,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70839,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70840,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70841,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70842,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70843,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70844,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70845,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70846,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70847,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70848,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70849,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70850,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70851,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70852,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70853,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70854,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70855,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70856,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70857,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70858,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70859,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70860,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70861,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70862,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70863,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70864,1.61,0.19,1.32,6.85,-9999.00,9.98,-9999
70865,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70866,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70867,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70868,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70869,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70870,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70871,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70872,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70873,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70874,1.61,0.19,1.15,6.83,-9999.00,9.83,-9999
70875,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70876,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70877,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70878,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70879,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70880,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70881,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70882,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70883,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70884,1.46,0.24,1.23,6.61,-9999.00,9.57,-9999
70885,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70886,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70887,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70888,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70889,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70890,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70891,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70892,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70893,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70894,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70895,1.60,0.23,1.00,6.91,-9999.00,9.68,-9999
70896,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70897,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70898,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70899,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70900,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70901,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70902,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70903,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70904,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70905,1.74,0.24,1.26,7.00,-9999.00,10.26,-9999
70906,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70907,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70908,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70909,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70910,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70911,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70912,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70913,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70914,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70915,1.73,0.23,1.34,7.06,-9999.00,10.39,-9999
70916,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70917,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70918,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70919,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70920,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70921,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70922,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70923,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70924,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70925,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70926,1.68,0.20,1.13,6.47,-9999.00,9.42,-9999
70927,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70928,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70929,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70930,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70931,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70932,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70933,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70934,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70935,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70936,1.66,0.22,1.37,6.50,-9999.00,9.77,-9999
70937,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70938,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70939,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70940,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70941,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70942,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70943,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70944,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70945,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70946,1.64,0.20,1.31,6.33,-9999.00,9.49,-9999
70947,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70948,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70949,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70950,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70951,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70952,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70953,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70954,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70955,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70956,1.64,0.28,1.41,6.58,0.13,10.04,-9999
70957,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70958,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70959,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70960,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70961,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70962,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70963,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70964,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70965,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70966,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70967,1.75,0.26,1.44,6.17,-9999.00,9.68,-9999
70968,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70969,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70970,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70971,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70972,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70973,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70974,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70975,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70976,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70977,1.67,0.20,1.43,5.97,-9999.00,9.32,-9999
70978,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70979,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70980,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70981,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70982,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70983,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70984,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70985,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70986,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70987,1.66,0.22,1.29,6.04,-9999.00,9.22,-9999
70988,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70989,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70990,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70991,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70992,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70993,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70994,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70995,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70996,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70997,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
70998,1.73,0.21,1.32,6.37,-9999.00,9.64,-9999
70999,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71000,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71001,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71002,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71003,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71004,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71005,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71006,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71007,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71008,1.76,0.20,1.26,6.43,-9999.00,9.64,-9999
71009,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71010,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71011,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71012,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71013,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71014,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71015,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71016,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71017,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71018,1.74,-9999.00,1.46,6.38,-9999.00,9.73,-9999
71019,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71020,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71021,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71022,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71023,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71024,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71025,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71026,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71027,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71028,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71029,1.70,0.27,1.32,6.15,-9999.00,9.44,-9999
71030,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71031,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71032,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71033,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71034,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71035,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71036,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71037,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71038,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71039,1.52,0.26,1.28,5.73,-9999.00,8.77,-9999
71040,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71041,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71042,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71043,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71044,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71045,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71046,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71047,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71048,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71049,1.56,0.27,1.12,5.67,-9999.00,8.59,-9999
71050,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71051,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71052,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71053,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71054,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71055,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71056,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71057,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71058,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71059,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71060,1.57,0.16,1.31,5.95,-9999.00,9.01,-9999
71061,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
71062,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
